time_series,SurfacePressure,WindSpeed50M,WindDirection50M,Rain,Specific Humidity at 2m,Tempreture2M,ALLSKY_SFC_SW_DIFF,ALLSKY_SRF_ALBEDO,ALLSKY_SFC_UVB,ALLSKY_SFC_PAR_TOT,Sea Level
2011-11-05 23:00:00,98.43,2.75,120.21,0.14,17.33,24.22,191.56,0.05,2.46,240.16,966
2011-11-06 23:00:00,98.55,6.35,130.41,0.02,16.97,23.64,211.33,0.04,1.98,203.78,828
2011-11-07 23:00:00,98.82,7.4,123.2,0.01,16.36,23.16,95.06,0.04,1.08,438.76,723
2011-11-08 23:00:00,99.01,7.59,118.38,0.03,15.62,22.95,346.4,0.05,1.39,210.59,742
2011-11-09 23:00:00,98.89,7.15,107.17,0.04,17.52,23.87,461.1,0.05,0.33,210.89,821
2011-11-10 23:00:00,98.84,5.76,85.88,0.47,17.03,23.23,287.11,0.05,0.86,281.33,937
2011-11-11 23:00:00,98.71,6.75,131.67,0.0,15.56,22.19,303.74,0.14,0.43,68.53,1083
2011-11-12 23:00:00,98.71,6.68,132.44,0.02,15.56,22.54,175.56,0.04,0.86,266.73,1243
2011-11-13 23:00:00,98.58,8.01,125.83,0.07,15.93,23.05,262.21,0.02,1.4,242.3,1408
2011-11-14 23:00:00,98.18,8.02,113.72,2.61,18.98,24.53,81.0,0.05,0.15,79.44,1558
2011-11-15 23:00:00,98.21,6.49,274.14,0.08,17.94,23.9,189.04,0.05,0.84,113.1,1657
2011-11-16 23:00:00,98.45,4.28,264.66,0.04,17.82,23.64,151.97,0.06,1.59,111.38,1649
2011-11-17 23:00:00,98.72,6.82,127.74,0.52,16.48,23.01,254.29,0.06,2.7,225.75,1602
2011-11-18 23:00:00,98.72,6.1,108.04,0.18,16.6,23.12,130.6,0.05,0.92,133.45,1492
2011-11-19 23:00:00,98.89,8.8,131.19,0.35,13.37,20.93,157.65,0.05,0.79,110.88,1313
2011-11-20 23:00:00,99.04,8.67,115.41,0.0,14.53,21.91,227.16,0.03,1.76,47.35,1062
2011-11-21 23:00:00,99.09,9.11,108.61,0.15,15.38,22.7,483.88,0.04,0.46,439.53,806
2011-11-22 23:00:00,99.13,10.69,109.28,0.02,16.17,23.02,309.85,0.04,0.34,207.77,602
2011-11-23 23:00:00,99.1,9.99,105.15,0.06,16.85,23.53,571.92,0.05,1.51,0.02,500
2011-11-24 23:00:00,98.97,7.94,93.89,0.17,17.27,23.62,264.89,0.05,2.27,32.29,587
2011-11-25 23:00:00,98.88,6.54,102.42,0.7,17.21,23.46,252.77,0.05,0.37,402.61,813
2011-11-26 23:00:00,98.81,5.64,85.07,0.35,17.21,23.05,366.75,0.04,1.27,145.34,1150
2011-11-27 23:00:00,98.93,6.68,89.53,0.07,16.66,23.1,58.11,0.05,0.69,346.43,1431
2011-11-28 23:00:00,98.87,7.26,92.34,0.14,17.4,23.51,321.61,0.01,0.85,325.45,1645
2011-11-29 23:00:00,98.9,7.81,80.79,0.51,16.91,23.35,221.78,0.04,2.12,492.02,1698
2011-11-30 23:00:00,98.73,8.19,106.62,0.01,15.14,22.65,252.82,0.07,0.01,45.05,1691
2011-12-01 23:00:00,98.66,6.56,99.74,0.0,16.66,23.28,402.7,0.05,1.81,293.33,1602
2011-12-02 23:00:00,98.69,6.45,99.41,0.05,17.33,23.81,229.45,0.05,1.77,198.19,1439
2011-12-03 23:00:00,98.7,5.07,122.98,0.03,16.85,23.47,98.03,0.05,0.46,156.09,1282
2011-12-04 23:00:00,98.72,5.15,92.87,0.0,16.78,23.59,191.73,0.05,0.57,288.93,1096
2011-12-05 23:00:00,98.8,4.84,102.2,0.0,16.42,23.3,164.3,0.11,0.94,253.47,953
2011-12-06 23:00:00,98.7,4.63,90.68,0.0,16.3,23.02,416.22,0.11,1.05,259.91,854
2011-12-07 23:00:00,98.6,4.43,73.83,0.01,16.78,23.96,139.8,0.08,0.18,407.56,803
2011-12-08 23:00:00,98.75,4.99,85.15,0.02,17.21,24.15,1.79,0.04,1.04,491.56,808
2011-12-09 23:00:00,98.85,4.98,69.72,0.1,18.37,24.75,296.98,0.07,0.34,357.97,842
2011-12-10 23:00:00,98.81,6.55,104.72,0.04,17.27,24.26,146.34,0.04,0.3,264.49,949
2011-12-11 23:00:00,98.76,5.74,118.97,0.56,16.91,23.38,162.13,0.06,0.01,11.13,1125
2011-12-12 23:00:00,98.74,3.54,53.54,0.93,14.47,22.67,417.5,0.05,0.35,374.63,1289
2011-12-13 23:00:00,98.72,2.87,358.28,0.45,17.82,24.57,286.47,0.08,0.01,0.02,1473
2011-12-14 23:00:00,98.61,2.44,29.93,0.06,18.19,24.82,42.37,0.09,0.87,372.6,1669
2011-12-15 23:00:00,98.77,2.34,2.87,0.07,17.52,25.15,205.44,0.03,1.06,429.31,1751
2011-12-16 23:00:00,98.91,4.19,47.72,0.16,17.52,24.87,16.16,0.1,0.01,215.64,1776
2011-12-17 23:00:00,98.79,3.87,52.88,0.31,17.94,25.23,241.81,0.05,0.98,334.3,1733
2011-12-18 23:00:00,98.62,2.28,259.54,0.25,17.52,24.51,304.9,0.05,0.97,51.51,1557
2011-12-19 23:00:00,98.56,4.32,297.21,0.28,17.21,24.36,146.65,0.05,0.06,46.29,1371
2011-12-20 23:00:00,98.61,5.14,92.18,1.19,18.31,24.93,231.96,0.05,1.37,124.94,1089
2011-12-21 23:00:00,98.59,7.18,69.89,0.5,17.58,24.31,238.81,0.05,0.74,442.96,825
2011-12-22 23:00:00,98.47,6.52,99.79,0.14,16.72,23.58,293.04,0.05,0.15,63.3,704
2011-12-23 23:00:00,98.27,3.33,37.08,0.22,16.91,23.73,320.33,0.05,1.83,263.35,743
2011-12-24 23:00:00,98.28,4.09,60.69,0.22,18.49,24.63,10.98,0.07,1.67,291.21,899
2011-12-25 23:00:00,98.41,2.11,343.44,0.29,19.1,25.35,1.79,0.07,0.59,4.91,1138
2011-12-26 23:00:00,98.35,1.15,169.45,0.33,18.13,25.64,424.8,0.04,1.83,233.91,1407
2011-12-27 23:00:00,98.29,1.7,219.23,1.74,18.37,24.83,1.79,0.07,0.01,106.15,1641
2011-12-28 23:00:00,98.38,2.81,216.97,0.1,18.49,25.08,421.37,0.03,1.23,201.63,1808
2011-12-29 23:00:00,98.5,4.32,74.58,0.14,18.01,24.75,262.33,0.08,1.54,223.45,1820
2011-12-30 23:00:00,98.54,5.47,78.63,0.05,18.07,25.04,176.43,0.05,0.83,355.7,1736
2011-12-31 23:00:00,98.53,5.22,87.17,0.01,18.19,24.91,235.79,0.08,1.19,233.56,1650
2012-01-01 23:00:00,98.54,6.57,75.53,0.1,18.92,25.3,107.31,0.09,1.3,492.02,1507
2012-01-02 23:00:00,98.52,6.22,76.85,0.15,19.23,25.7,174.36,0.07,2.7,109.63,1342
2012-01-03 23:00:00,98.55,5.78,58.65,0.0,18.74,25.53,247.53,0.04,2.06,399.81,1199
2012-01-04 23:00:00,98.38,5.04,182.66,0.11,20.08,25.74,455.81,0.06,1.92,335.68,1088
2012-01-05 23:00:00,98.48,6.75,317.77,0.38,18.74,24.83,460.2,0.07,1.02,162.19,992
2012-01-06 23:00:00,98.43,9.22,310.94,1.49,18.37,24.75,315.38,0.05,1.3,120.7,953
2012-01-07 23:00:00,98.3,5.19,286.09,0.24,18.31,24.64,43.55,0.05,1.43,14.54,913
2012-01-08 23:00:00,98.33,3.53,184.32,0.41,16.97,23.88,571.92,0.06,0.85,120.67,955
2012-01-09 23:00:00,98.39,3.43,173.46,0.03,16.66,23.63,152.45,0.06,2.07,436.87,1097
2012-01-10 23:00:00,98.48,3.03,180.15,0.09,15.32,22.82,1.79,0.03,0.68,172.82,1261
2012-01-11 23:00:00,98.54,3.74,106.73,0.07,16.11,23.1,285.06,0.11,0.46,183.37,1474
2012-01-12 23:00:00,98.53,5.96,100.81,0.21,18.13,24.36,163.38,0.07,1.46,108.79,1670
2012-01-13 23:00:00,98.58,5.6,102.97,0.51,17.52,24.37,86.5,0.06,1.39,258.92,1835
2012-01-14 23:00:00,98.54,5.33,114.31,0.04,18.07,24.77,508.76,0.06,0.05,200.59,1918
2012-01-15 23:00:00,98.55,6.26,124.42,0.16,18.37,24.65,155.31,0.06,2.7,0.02,1879
2012-01-16 23:00:00,98.54,7.91,109.15,0.65,19.47,25.55,183.75,0.05,0.34,398.33,1671
2012-01-17 23:00:00,98.56,7.61,119.93,0.47,19.35,25.37,410.88,0.05,0.37,333.55,1415
2012-01-18 23:00:00,98.37,4.23,108.07,0.81,19.47,25.25,140.65,0.07,0.12,30.18,1171
2012-01-19 23:00:00,98.2,6.51,102.55,0.46,18.98,24.91,87.24,0.05,0.11,25.74,944
2012-01-20 23:00:00,98.16,3.21,112.14,0.24,18.74,24.78,345.74,0.05,2.39,114.09,774
2012-01-21 23:00:00,98.03,9.83,235.16,0.04,19.1,25.11,267.27,0.07,2.05,476.55,755
2012-01-22 23:00:00,98.22,10.15,331.86,1.28,19.78,25.53,335.56,0.05,1.59,241.17,828
2012-01-23 23:00:00,98.42,11.11,324.33,0.63,16.85,23.67,89.07,0.04,0.6,193.91,1051
2012-01-24 23:00:00,98.44,6.75,319.41,2.69,17.09,23.55,145.84,0.05,0.01,46.91,1253
2012-01-25 23:00:00,98.31,9.15,70.28,0.2,18.68,24.7,262.2,0.05,1.35,367.67,1490
2012-01-26 23:00:00,98.3,6.0,123.59,0.12,18.98,24.67,263.98,0.05,1.54,29.7,1681
2012-01-27 23:00:00,98.23,4.22,203.91,0.02,18.01,24.35,367.98,0.05,0.81,162.93,1753
2012-01-28 23:00:00,98.17,1.66,179.46,0.02,17.15,24.23,173.97,0.05,2.03,143.61,1825
2012-01-29 23:00:00,98.16,3.35,14.17,1.71,18.25,24.55,571.92,0.05,2.07,102.62,1751
2012-01-30 23:00:00,98.33,2.92,344.18,0.02,16.78,23.43,184.14,0.04,0.93,115.55,1684
2012-01-31 23:00:00,98.03,7.7,332.79,1.05,18.74,24.65,200.85,0.05,0.3,126.35,1549
2012-02-01 23:00:00,97.93,9.34,358.75,0.82,19.1,25.05,72.1,0.06,0.8,75.84,1360
2012-02-02 23:00:00,98.21,10.12,355.22,0.8,17.76,24.42,268.3,0.05,1.33,31.97,1265
2012-02-03 23:00:00,98.29,9.74,331.95,0.6,18.13,24.52,155.79,0.06,0.16,151.76,1057
2012-02-04 23:00:00,97.94,11.23,328.78,1.08,18.68,25.01,319.96,0.04,1.08,80.26,945
2012-02-05 23:00:00,97.46,11.81,303.09,0.43,19.53,25.37,116.83,0.05,0.71,31.59,964
2012-02-06 23:00:00,97.8,7.15,256.16,0.23,18.19,24.44,165.45,0.05,0.01,141.75,840
2012-02-07 23:00:00,98.09,4.59,280.58,0.2,19.47,25.49,100.28,0.01,0.43,57.36,894
2012-02-08 23:00:00,98.27,6.92,334.82,1.01,19.78,25.61,30.86,0.04,1.5,148.99,1109
2012-02-09 23:00:00,98.41,7.99,342.77,0.75,19.53,25.47,148.33,0.05,2.7,185.95,1348
2012-02-10 23:00:00,98.63,7.74,331.55,0.72,17.82,24.34,303.9,0.05,0.61,138.54,1648
2012-02-11 23:00:00,98.66,8.49,310.86,0.3,18.31,24.62,242.81,0.06,1.2,236.39,1849
2012-02-12 23:00:00,98.74,7.58,269.23,0.82,18.55,24.68,121.98,0.08,2.03,157.21,1976
2012-02-13 23:00:00,98.68,4.41,186.21,0.0,17.15,23.7,87.75,0.08,0.58,339.86,1909
2012-02-14 23:00:00,98.64,4.93,205.23,0.0,16.3,23.26,140.41,0.08,1.56,482.6,1723
2012-02-15 23:00:00,98.56,1.41,198.03,0.84,17.94,24.37,454.95,0.05,0.63,271.18,1492
2012-02-24 23:00:00,98.75,6.07,99.49,0.26,16.91,23.61,126.94,0.07,1.48,351.07,1541
2012-02-25 23:00:00,98.59,7.28,118.46,0.52,17.15,23.96,283.33,0.05,0.91,28.98,1673
2012-02-26 23:00:00,98.58,6.05,126.38,1.28,17.03,23.8,244.1,0.07,1.58,442.31,1759
2012-02-29 23:00:00,98.87,4.6,77.85,0.14,16.78,23.7,150.93,0.04,0.39,114.57,1591
2012-03-01 23:00:00,98.86,5.62,111.86,0.01,17.09,24.1,216.87,0.05,1.48,285.8,1439
2012-03-02 23:00:00,98.81,5.61,107.58,0.06,17.52,24.08,80.19,0.06,1.63,189.21,1297
2012-03-03 23:00:00,98.74,6.04,130.49,0.08,17.15,23.85,217.3,0.08,1.25,304.08,1139
2012-03-04 23:00:00,98.5,2.62,88.97,0.0,15.93,23.32,186.46,0.03,1.84,232.44,987
2012-03-05 23:00:00,98.16,3.75,45.08,1.04,16.85,23.87,256.72,0.08,1.0,361.84,849
2012-03-06 23:00:00,98.28,2.66,36.4,0.22,16.6,23.9,148.15,0.04,1.74,0.02,758
2012-03-07 23:00:00,98.78,5.9,47.31,0.22,17.09,24.19,155.96,0.09,0.24,98.88,791
2012-03-08 23:00:00,98.88,7.25,105.19,0.98,18.31,24.8,571.92,0.11,0.06,240.66,949
2012-03-09 23:00:00,98.64,6.24,119.91,0.33,18.25,24.62,100.77,0.01,0.84,492.02,1263
2012-03-10 23:00:00,98.54,4.94,94.44,0.23,17.94,24.29,146.45,0.17,0.5,358.54,1619
2012-03-11 23:00:00,98.68,4.74,93.78,0.0,17.15,24.2,218.81,0.11,1.71,270.29,1906
2012-03-12 23:00:00,98.81,5.41,119.49,0.05,17.64,24.47,92.16,0.06,2.7,208.3,2057
2012-03-13 23:00:00,98.8,6.07,125.84,1.63,18.68,25.07,112.26,0.07,1.23,435.22,2010
2012-03-14 23:00:00,98.69,6.43,101.86,0.16,18.62,25.12,353.87,0.04,0.01,152.93,1863
2012-03-15 23:00:00,98.5,7.24,106.42,0.17,17.94,24.74,84.86,0.03,1.92,364.69,1614
2012-03-16 23:00:00,98.54,7.74,92.66,0.63,18.92,25.12,329.12,0.07,0.11,167.81,1335
2012-03-17 23:00:00,98.64,6.43,80.92,0.92,19.53,25.23,185.35,0.06,0.84,84.05,1092
2012-03-18 23:00:00,98.63,5.06,66.92,0.04,19.29,25.3,83.14,0.06,1.65,248.44,859
2012-03-19 23:00:00,98.65,4.12,78.41,0.22,18.86,24.94,168.12,0.08,0.55,254.2,782
2012-03-20 23:00:00,98.58,3.3,39.42,0.26,18.8,25.73,126.43,0.06,0.87,447.91,807
2012-03-21 23:00:00,98.71,3.4,56.71,0.29,19.29,25.62,384.08,0.06,1.4,214.14,918
2012-03-22 23:00:00,98.76,6.48,85.57,0.01,18.19,25.27,294.73,0.04,1.18,150.14,1068
2012-03-23 23:00:00,98.57,6.23,83.88,0.01,17.21,24.61,319.95,0.09,1.93,243.92,1284
2012-03-24 23:00:00,98.41,7.15,93.45,0.0,17.21,24.44,105.77,0.13,0.01,325.2,1477
2012-03-25 23:00:00,98.34,5.27,109.11,0.02,17.4,24.15,43.68,0.09,0.44,492.02,1658
2012-03-26 23:00:00,98.3,8.68,116.47,0.52,17.76,24.79,294.33,0.08,0.48,59.31,1753
2012-03-27 23:00:00,98.28,7.37,110.41,0.14,18.98,25.3,270.31,0.06,1.55,439.67,1816
2012-03-28 23:00:00,97.93,6.67,60.16,2.24,19.47,25.3,229.53,0.05,1.26,52.97,1789
2012-03-29 23:00:00,98.19,10.6,359.32,2.78,18.74,25.14,78.97,0.05,0.28,216.09,1684
2012-03-30 23:00:00,98.25,12.98,3.76,1.49,18.31,24.74,43.22,0.05,0.13,29.06,1636
2012-03-31 23:00:00,98.03,8.45,359.68,3.02,19.35,25.19,37.07,0.05,0.06,52.55,1491
2012-04-01 23:00:00,98.38,10.78,323.28,0.84,18.68,25.08,186.53,0.06,0.63,202.15,1374
2012-04-02 23:00:00,98.28,11.93,355.79,0.16,18.8,25.27,303.75,0.05,1.68,344.12,1112
2012-04-03 23:00:00,98.37,8.15,325.94,1.3,19.53,25.4,361.62,0.05,0.44,197.99,856
2012-04-04 23:00:00,98.61,5.39,349.57,0.36,18.49,24.69,446.26,0.04,0.88,132.77,744
2012-04-05 23:00:00,98.63,2.73,325.13,1.18,18.13,24.65,268.98,0.06,0.86,457.22,641
2012-04-06 23:00:00,98.65,2.69,82.81,0.38,18.55,24.94,168.24,0.06,0.49,492.02,766
2012-04-07 23:00:00,98.73,1.87,130.6,0.12,18.74,25.38,116.31,0.03,2.7,285.35,1167
2012-04-08 23:00:00,98.81,4.08,118.48,0.12,18.55,24.96,274.81,0.05,0.02,383.79,1520
2012-04-09 23:00:00,98.9,5.85,93.22,0.25,18.55,24.72,121.96,0.04,0.97,33.59,1760
2012-04-10 23:00:00,98.83,6.41,85.8,0.33,18.98,24.99,170.07,0.01,0.01,290.23,2001
2012-04-11 23:00:00,98.89,4.8,64.02,0.25,18.19,24.57,133.85,0.03,0.01,182.14,2084
2012-04-12 23:00:00,98.87,1.92,65.94,0.03,17.46,25.05,126.96,0.09,0.01,271.68,1907
2012-04-13 23:00:00,98.87,2.86,217.9,0.7,18.13,25.01,164.62,0.08,0.01,251.96,1621
2012-04-14 23:00:00,98.84,3.43,103.56,0.23,16.66,23.71,63.74,0.05,0.09,19.79,1358
2012-04-15 23:00:00,98.91,7.14,35.83,1.31,17.46,24.03,79.07,0.05,0.42,68.61,1076
2012-04-16 23:00:00,99.0,3.21,75.19,0.25,15.93,23.23,264.57,0.07,0.01,175.44,880
2012-04-17 23:00:00,98.89,4.62,124.6,0.05,15.93,23.14,241.76,0.05,0.01,434.56,775
2012-04-18 23:00:00,98.85,7.53,132.98,0.33,15.69,23.24,149.66,0.06,0.08,223.71,751
2012-04-19 23:00:00,98.93,9.14,124.87,0.3,15.32,22.98,245.8,0.05,0.72,169.48,799
2012-04-20 23:00:00,98.96,10.15,124.88,0.21,15.5,23.12,300.72,0.05,1.09,231.47,916
2012-04-21 23:00:00,98.85,8.74,126.23,0.24,15.69,23.18,207.72,0.05,0.71,187.39,1128
2012-04-22 23:00:00,98.66,10.19,130.55,0.03,16.54,23.48,127.44,0.05,1.16,159.12,1321
2012-04-23 23:00:00,98.58,7.1,114.45,1.8,16.36,22.89,252.62,0.05,1.61,182.77,1446
2012-04-24 23:00:00,98.63,5.1,162.81,0.03,15.81,22.75,149.69,0.04,0.41,95.19,1600
2012-04-25 23:00:00,98.91,4.03,124.25,0.02,16.17,22.98,73.02,0.11,1.23,285.75,1711
2012-04-26 23:00:00,98.96,4.04,129.04,0.0,16.66,23.27,76.55,0.01,1.41,167.15,1715
2012-04-27 23:00:00,99.05,4.69,122.47,0.0,16.48,23.36,71.1,0.07,1.67,196.92,1716
2012-04-28 23:00:00,99.01,5.85,120.29,0.0,15.32,22.52,81.35,0.02,1.34,225.83,1641
2012-04-29 23:00:00,99.01,6.46,114.27,0.0,15.32,22.77,61.89,0.08,0.23,420.27,1515
2012-04-30 23:00:00,98.98,4.39,122.64,0.01,16.48,23.1,59.48,0.1,1.52,131.81,1332
2012-05-01 23:00:00,98.89,4.35,120.15,0.0,16.48,23.17,125.76,0.16,1.29,254.89,1102
2012-05-02 23:00:00,98.75,5.62,141.32,0.08,16.66,23.19,102.2,0.01,0.68,0.02,855
2012-05-03 23:00:00,98.77,8.62,125.07,0.35,16.66,23.33,56.24,0.09,0.9,347.62,622
2012-05-04 23:00:00,98.84,9.04,123.47,0.42,16.42,23.23,113.71,0.06,1.47,158.54,530
2012-05-05 23:00:00,98.98,9.72,124.89,0.06,15.87,23.27,168.58,0.12,1.2,190.33,633
2012-05-06 23:00:00,98.88,8.27,119.35,0.09,15.08,22.66,123.65,0.04,1.53,230.82,879
2012-05-07 23:00:00,98.84,7.03,86.24,0.01,15.93,23.05,383.78,0.05,0.54,79.38,1269
2012-05-08 23:00:00,98.87,5.66,74.97,0.21,17.46,23.38,225.18,0.05,0.75,134.18,1670
2012-05-09 23:00:00,98.91,3.94,356.93,0.01,16.97,23.25,210.5,0.07,1.89,241.01,1945
2012-05-10 23:00:00,98.84,3.62,216.67,1.13,16.85,23.3,78.48,0.04,0.33,99.36,1958
2012-05-11 23:00:00,98.84,7.62,143.17,0.12,14.65,21.85,422.9,0.05,0.05,188.26,1796
2012-05-12 23:00:00,98.87,7.81,117.72,0.0,14.89,22.17,104.05,0.07,0.01,94.69,1585
2012-05-13 23:00:00,98.88,7.91,103.6,0.18,17.33,23.56,246.3,0.07,1.0,153.15,1360
2012-05-14 23:00:00,98.81,4.2,48.47,0.06,17.94,24.07,180.43,0.08,0.01,122.83,1124
2012-05-15 23:00:00,98.59,0.85,235.44,0.3,17.76,24.83,171.31,0.08,0.98,259.63,907
2012-05-16 23:00:00,98.72,7.46,167.0,0.1,16.72,23.06,54.87,0.04,0.02,7.75,734
2012-05-17 23:00:00,98.97,7.83,137.63,0.0,13.43,21.5,69.04,0.05,0.23,87.19,632
2012-05-18 23:00:00,98.9,7.19,109.08,0.11,15.2,21.88,296.23,0.06,0.32,49.23,675
2012-05-19 23:00:00,98.85,9.9,131.03,1.25,14.4,21.24,139.8,0.05,0.77,90.93,785
2012-05-20 23:00:00,98.9,7.36,120.76,0.45,15.32,21.68,6.4,0.05,0.46,103.68,923
2012-05-21 23:00:00,99.07,8.34,134.96,0.11,14.59,21.58,59.39,0.05,0.66,155.65,1014
2012-05-22 23:00:00,99.18,9.59,141.15,0.0,12.21,20.19,307.9,0.05,0.41,57.47,1159
2012-05-23 23:00:00,99.18,9.7,135.78,0.0,11.72,20.29,70.3,0.02,0.85,55.17,1348
2012-05-24 23:00:00,99.06,8.84,120.89,0.08,12.39,20.04,142.68,0.03,0.01,313.58,1521
2012-05-25 23:00:00,99.02,8.87,136.43,0.17,12.33,19.57,178.64,0.06,0.55,200.67,1663
2012-05-26 23:00:00,98.96,11.05,124.11,0.26,12.94,20.9,148.13,0.08,0.78,287.79,1645
2012-05-27 23:00:00,98.9,7.5,129.68,0.02,12.27,20.48,72.88,0.06,0.43,248.22,1624
2012-05-28 23:00:00,98.8,5.16,98.54,0.0,13.31,20.56,111.84,0.04,0.53,129.58,1542
2012-05-29 23:00:00,98.84,4.26,150.33,0.0,13.49,20.55,157.89,0.13,0.16,146.41,1361
2012-05-30 23:00:00,98.62,4.07,202.92,0.06,13.24,21.01,128.47,0.11,1.13,340.97,1092
2012-05-31 23:00:00,98.9,7.62,163.8,0.03,11.35,19.01,214.1,0.04,0.01,79.56,709
2012-06-01 23:00:00,99.1,6.21,120.47,0.0,11.54,19.95,1.79,0.07,0.65,3.94,467
2012-06-02 23:00:00,99.09,6.61,97.88,0.1,13.67,20.94,348.8,0.06,1.23,0.02,379
2012-06-03 23:00:00,99.14,7.24,96.88,0.13,14.16,21.29,11.66,0.04,0.01,160.56,436
2012-06-04 23:00:00,99.06,6.4,109.25,0.08,13.61,21.09,146.41,0.06,1.32,322.75,665
2012-06-05 23:00:00,98.83,6.11,88.61,0.0,13.61,21.03,1.79,0.08,0.4,0.02,1075
2012-06-06 23:00:00,98.7,4.4,57.78,0.01,16.42,21.99,126.83,0.14,0.83,147.84,1462
2012-06-07 23:00:00,98.73,5.43,56.26,1.02,18.49,23.81,172.53,0.08,0.34,49.4,1748
2012-06-08 23:00:00,98.78,3.22,267.78,0.6,18.25,23.98,282.93,0.07,0.76,84.89,1894
2012-06-09 23:00:00,98.98,7.97,157.33,2.48,15.93,22.28,152.09,0.07,0.49,265.98,1778
2012-06-10 23:00:00,98.99,8.09,133.2,0.04,14.4,21.28,243.55,0.05,0.23,74.02,1596
2012-06-11 23:00:00,98.83,6.69,93.95,0.01,14.95,21.51,123.26,0.05,0.65,177.43,1442
2012-06-12 23:00:00,98.53,4.32,29.81,0.15,16.97,22.57,59.31,0.06,0.08,61.0,1252
2012-06-13 23:00:00,98.37,10.8,339.9,1.76,17.94,23.82,30.82,0.05,0.01,21.56,1063
2012-06-14 23:00:00,98.42,6.53,299.2,0.58,18.25,24.01,66.36,0.05,0.39,0.02,881
2012-06-15 23:00:00,98.89,5.95,232.53,0.0,14.47,22.26,192.92,0.01,1.09,250.64,674
2012-06-16 23:00:00,99.27,8.03,137.13,0.0,12.94,20.4,95.82,0.01,0.88,189.34,571
2012-06-17 23:00:00,99.37,8.1,129.64,0.01,13.0,20.14,97.79,0.05,1.01,239.55,647
2012-06-18 23:00:00,99.21,5.63,102.09,0.0,14.28,21.14,77.55,0.05,0.85,96.43,758
2012-06-19 23:00:00,99.01,2.58,79.34,0.0,15.75,22.51,80.34,0.07,0.68,386.02,908
2012-06-20 23:00:00,99.09,5.44,136.69,0.56,16.11,22.62,72.93,0.03,0.06,125.18,1104
2012-06-21 23:00:00,99.31,9.09,128.3,0.88,14.47,20.83,137.77,0.06,0.17,91.44,1281
2012-06-22 23:00:00,99.41,8.53,120.98,0.0,14.34,21.32,1.79,0.05,0.42,0.02,1441
2012-06-23 23:00:00,99.25,8.66,116.33,0.03,13.92,21.25,25.83,0.05,0.67,161.04,1597
2012-06-24 23:00:00,99.22,7.51,110.34,0.01,13.61,20.9,142.17,0.07,0.69,65.92,1712
2012-06-25 23:00:00,99.23,7.52,114.28,0.12,13.12,20.77,218.77,0.07,0.4,102.62,1727
2012-06-26 23:00:00,99.27,7.38,121.18,0.01,12.76,19.8,102.63,0.07,0.05,219.39,1575
2012-06-27 23:00:00,99.2,7.77,111.64,0.05,12.82,20.58,157.87,0.06,0.01,155.24,1403
2012-06-28 23:00:00,99.03,7.11,114.26,0.02,13.43,20.26,139.03,0.1,0.72,138.89,1147
2012-06-29 23:00:00,99.0,5.12,95.08,0.02,14.1,21.19,180.88,0.09,0.02,284.44,857
2012-06-30 23:00:00,98.97,6.03,78.95,0.16,15.56,21.96,231.86,0.06,0.23,218.58,600
2012-07-01 23:00:00,98.83,4.54,66.35,0.0,15.5,22.05,1.79,0.04,0.35,338.13,468
2012-07-02 23:00:00,98.7,2.17,134.71,0.01,15.2,22.31,16.83,0.15,0.44,164.09,519
2012-07-03 23:00:00,98.94,3.56,141.95,0.0,14.28,21.98,84.92,0.15,0.55,162.02,703
2012-07-04 23:00:00,99.06,6.03,103.5,0.05,13.55,21.12,42.06,0.05,0.43,23.83,1025
2012-07-05 23:00:00,98.94,5.36,111.1,0.0,14.65,20.92,62.96,0.16,0.55,180.85,1382
2012-07-06 23:00:00,98.8,5.29,102.35,0.08,14.83,21.3,276.97,0.08,0.36,83.79,1654
2012-07-07 23:00:00,99.02,7.91,126.69,0.0,13.61,20.55,123.73,0.11,0.23,271.86,1789
2012-07-08 23:00:00,99.22,8.69,127.55,0.01,13.92,21.13,294.25,0.07,0.88,187.77,1791
2012-07-09 23:00:00,99.27,9.53,123.83,0.04,12.82,20.55,169.12,0.04,0.67,244.34,1684
2012-07-10 23:00:00,99.39,8.54,135.3,0.07,13.0,20.65,115.69,0.05,0.45,65.46,1474
2012-07-11 23:00:00,99.31,10.44,125.62,0.46,13.61,20.58,228.87,0.05,0.99,180.51,1301
2012-07-12 23:00:00,99.24,9.56,128.43,0.88,13.18,19.88,208.71,0.06,0.73,82.58,1112
2012-07-13 23:00:00,99.25,10.49,124.32,0.03,11.66,19.33,45.35,0.05,0.18,158.2,872
2012-07-14 23:00:00,99.34,11.61,134.24,0.0,10.62,18.58,143.77,0.04,0.72,84.98,734
2012-07-15 23:00:00,99.21,9.36,114.23,0.0,11.41,19.65,281.67,0.06,0.93,10.87,643
2012-07-16 23:00:00,99.2,7.58,122.07,0.0,10.99,19.26,106.01,0.06,0.01,225.91,661
2012-07-17 23:00:00,99.06,6.42,124.04,0.05,12.51,19.55,40.29,0.05,0.25,198.57,706
2012-07-18 23:00:00,99.0,6.22,110.6,0.09,12.94,19.88,58.09,0.07,0.39,151.9,821
2012-07-19 23:00:00,99.13,6.94,102.02,0.0,13.79,20.76,81.09,0.05,0.61,138.91,992
2012-07-20 23:00:00,99.09,6.29,106.88,0.01,15.2,21.54,188.47,0.06,0.2,0.02,1229
